":ID",":LABEL","factor","favors_party","lane","relevance_score"
"BIF_39966","BestInterestFactor","j","andrew","","10.0"
"BIF_39969","BestInterestFactor","j","andrew","","10.0"
"BIF_39972","BestInterestFactor","j","andrew","","10.0"
"BIF_39975","BestInterestFactor","j","andrew","","10.0"
"BIF_39978","BestInterestFactor","j","andrew","","10.0"
"BIF_39981","BestInterestFactor","j","andrew","","10.0"
"BIF_39984","BestInterestFactor","j","andrew","","10.0"
"BIF_39987","BestInterestFactor","j","andrew","","10.0"
"BIF_39990","BestInterestFactor","j","andrew","","10.0"
"BIF_39993","BestInterestFactor","j","andrew","","10.0"
"BIF_39996","BestInterestFactor","j","andrew","","10.0"
"BIF_39999","BestInterestFactor","j","andrew","","10.0"
"BIF_40002","BestInterestFactor","j","andrew","","10.0"
"BIF_40005","BestInterestFactor","j","andrew","","10.0"
"BIF_40008","BestInterestFactor","j","andrew","","10.0"
"BIF_40011","BestInterestFactor","j","andrew","","10.0"
"BIF_40014","BestInterestFactor","j","andrew","","10.0"
"BIF_40019","BestInterestFactor","j","andrew","","10.0"
"BIF_40025","BestInterestFactor","j","andrew","","10.0"
"BIF_40029","BestInterestFactor","j","andrew","","10.0"
"BIF_40032","BestInterestFactor","j","andrew","","10.0"
"BIF_40035","BestInterestFactor","j","andrew","","10.0"
"BIF_40038","BestInterestFactor","j","andrew","","10.0"
"BIF_40042","BestInterestFactor","j","andrew","","10.0"
"BIF_40044","BestInterestFactor","j","andrew","","10.0"
"BIF_40048","BestInterestFactor","j","andrew","","10.0"
"BIF_40052","BestInterestFactor","j","andrew","","10.0"
"BIF_40055","BestInterestFactor","j","andrew","","10.0"
"BIF_40057","BestInterestFactor","j","andrew","","10.0"
"BIF_40062","BestInterestFactor","j","andrew","","10.0"
"BIF_40067","BestInterestFactor","j","andrew","","10.0"
"BIF_40072","BestInterestFactor","j","andrew","","10.0"
"BIF_40074","BestInterestFactor","j","andrew","","10.0"
"BIF_40077","BestInterestFactor","j","andrew","","10.0"
"BIF_40079","BestInterestFactor","j","andrew","","10.0"
"BIF_40083","BestInterestFactor","j","andrew","","10.0"
"BIF_40086","BestInterestFactor","j","andrew","","10.0"
"BIF_40090","BestInterestFactor","j","andrew","","10.0"
"BIF_40092","BestInterestFactor","j","andrew","","10.0"
"BIF_40095","BestInterestFactor","j","andrew","","10.0"
"BIF_40097","BestInterestFactor","j","andrew","","10.0"
"BIF_40099","BestInterestFactor","j","andrew","","10.0"
"BIF_40102","BestInterestFactor","j","andrew","","10.0"
"BIF_40106","BestInterestFactor","j","andrew","","10.0"
"BIF_40110","BestInterestFactor","j","andrew","","10.0"
"BIF_40114","BestInterestFactor","j","andrew","","10.0"
"BIF_40118","BestInterestFactor","j","andrew","","10.0"
"BIF_40120","BestInterestFactor","j","andrew","","10.0"
"BIF_40122","BestInterestFactor","j","andrew","","10.0"
"BIF_40124","BestInterestFactor","j","andrew","","10.0"
"BIF_40129","BestInterestFactor","j","andrew","","10.0"
"BIF_40133","BestInterestFactor","j","andrew","","10.0"
"BIF_40136","BestInterestFactor","j","andrew","","10.0"
"BIF_40139","BestInterestFactor","j","andrew","","10.0"
"BIF_40143","BestInterestFactor","j","andrew","","10.0"
"BIF_40147","BestInterestFactor","j","andrew","","10.0"
"BIF_40149","BestInterestFactor","j","andrew","","10.0"
"BIF_40153","BestInterestFactor","j","andrew","","10.0"
"BIF_40156","BestInterestFactor","j","andrew","","10.0"
"BIF_40158","BestInterestFactor","j","andrew","","10.0"
"BIF_10983","BestInterestFactor","a","neutral","","9.9"
"BIF_11302","BestInterestFactor","a","andrew","","9.9"
"BIF_14940","BestInterestFactor","a","neutral","","9.9"
"BIF_22556","BestInterestFactor","b","andrew","","9.9"
"BIF_41595","BestInterestFactor","a","andrew","","9.9"
"BIF_41679","BestInterestFactor","a","andrew","","9.9"
"BIF_16056","BestInterestFactor","c","neutral","","9.8"
"BIF_27983","BestInterestFactor","j","andrew","","9.8"
"BIF_32531","BestInterestFactor","j","andrew","","9.8"
"BIF_10528","BestInterestFactor","c","andrew","","9.7"
"BIF_10499","BestInterestFactor","a","andrew","","9.6"
"BIF_41446","BestInterestFactor","a","andrew","","9.6"
"BIF_8387","BestInterestFactor","k","andrew","","9.3"
"BIF_8967","BestInterestFactor","e","andrew","","9.3"
"BIF_10349","BestInterestFactor","k","andrew","","9.3"
"BIF_10392","BestInterestFactor","k","andrew","","9.3"
"BIF_12921","BestInterestFactor","e","andrew","","9.3"
"BIF_19218","BestInterestFactor","e","neutral","","9.3"
"BIF_27207","BestInterestFactor","e","andrew","","9.3"
"BIF_27233","BestInterestFactor","e","andrew","","9.3"
"BIF_27259","BestInterestFactor","e","andrew","","9.3"
"BIF_27285","BestInterestFactor","e","andrew","","9.3"
"BIF_27762","BestInterestFactor","e","andrew","","9.3"
"BIF_28116","BestInterestFactor","e","andrew","","9.3"
"BIF_28227","BestInterestFactor","e","andrew","","9.3"
"BIF_28249","BestInterestFactor","e","andrew","","9.3"
"BIF_28658","BestInterestFactor","e","andrew","","9.3"
"BIF_29504","BestInterestFactor","e","andrew","","9.3"
"BIF_29522","BestInterestFactor","e","andrew","","9.3"
"BIF_29558","BestInterestFactor","e","andrew","","9.3"
"BIF_29565","BestInterestFactor","e","andrew","","9.3"
"BIF_29580","BestInterestFactor","e","andrew","","9.3"
"BIF_31369","BestInterestFactor","e","neutral","","9.3"
"BIF_31718","BestInterestFactor","e","neutral","","9.3"
"BIF_33527","BestInterestFactor","e","neutral","","9.3"
"BIF_40835","BestInterestFactor","k","andrew","","9.3"
"BIF_40841","BestInterestFactor","k","andrew","","9.3"
"BIF_41383","BestInterestFactor","k","andrew","","9.3"
"BIF_41388","BestInterestFactor","k","andrew","","9.3"
"BIF_41394","BestInterestFactor","k","andrew","","9.3"
"BIF_41413","BestInterestFactor","k","andrew","","9.3"
"BIF_41417","BestInterestFactor","k","andrew","","9.3"
"BIF_41420","BestInterestFactor","k","andrew","","9.3"
"BIF_44305","BestInterestFactor","k","andrew","","9.3"
"BIF_26200","BestInterestFactor","f","andrew","","9.2"
"BIF_26214","BestInterestFactor","f","andrew","","9.2"
"BIF_27960","BestInterestFactor","f","andrew","","9.2"
"BIF_27976","BestInterestFactor","f","andrew","","9.2"
"BIF_18305","BestInterestFactor","f","andrew","","9.1"
"BIF_9613","BestInterestFactor","j","andrew","","9.0"
"BIF_11240","BestInterestFactor","j","andrew","","9.0"
"BIF_12195","BestInterestFactor","h","neutral","","9.0"
"BIF_14178","BestInterestFactor","c","andrew","","9.0"
"BIF_14522","BestInterestFactor","j","andrew","","9.0"
"BIF_15747","BestInterestFactor","c","andrew","","9.0"
"BIF_19940","BestInterestFactor","l","andrew","","9.0"
"BIF_22558","BestInterestFactor","c","andrew","","9.0"
"BIF_22640","BestInterestFactor","c","andrew","","9.0"
"BIF_24196","BestInterestFactor","c","andrew","","9.0"
"BIF_24221","BestInterestFactor","c","andrew","","9.0"
"BIF_24249","BestInterestFactor","c","andrew","","9.0"
"BIF_27203","BestInterestFactor","c","andrew","","9.0"
"BIF_27229","BestInterestFactor","c","andrew","","9.0"
"BIF_27255","BestInterestFactor","c","andrew","","9.0"
"BIF_27281","BestInterestFactor","c","andrew","","9.0"
"BIF_27758","BestInterestFactor","c","andrew","","9.0"
"BIF_28852","BestInterestFactor","c","andrew","","9.0"
"BIF_29518","BestInterestFactor","c","andrew","","9.0"
"BIF_29730","BestInterestFactor","c","andrew","","9.0"
"BIF_30230","BestInterestFactor","j","andrew","","9.0"
"BIF_41201","BestInterestFactor","j","andrew","","9.0"
"BIF_41205","BestInterestFactor","j","andrew","","9.0"
"BIF_41210","BestInterestFactor","j","andrew","","9.0"
"BIF_42533","BestInterestFactor","j","andrew","","9.0"
"BIF_43497","BestInterestFactor","l","andrew","","9.0"
"BIF_44452","BestInterestFactor","j","andrew","","9.0"
"BIF_49140","BestInterestFactor","l","andrew","","9.0"
"BIF_49144","BestInterestFactor","l","andrew","","9.0"
"BIF_49145","BestInterestFactor","l","andrew","","9.0"
"BIF_49146","BestInterestFactor","l","andrew","","9.0"
"BIF_49147","BestInterestFactor","l","andrew","","9.0"
"BIF_49148","BestInterestFactor","l","andrew","","9.0"
"BIF_49149","BestInterestFactor","l","andrew","","9.0"
"BIF_49151","BestInterestFactor","l","andrew","","9.0"
"BIF_49152","BestInterestFactor","l","andrew","","9.0"
"BIF_49154","BestInterestFactor","l","andrew","","9.0"
"BIF_49155","BestInterestFactor","l","andrew","","9.0"
"BIF_49157","BestInterestFactor","l","andrew","","9.0"
"BIF_49158","BestInterestFactor","l","andrew","","9.0"
"BIF_49160","BestInterestFactor","l","andrew","","9.0"
"BIF_49161","BestInterestFactor","l","andrew","","9.0"
"BIF_49163","BestInterestFactor","l","andrew","","9.0"
"BIF_49164","BestInterestFactor","l","andrew","","9.0"
"BIF_49166","BestInterestFactor","l","andrew","","9.0"
"BIF_49167","BestInterestFactor","l","andrew","","9.0"
"BIF_49169","BestInterestFactor","l","andrew","","9.0"
"BIF_49170","BestInterestFactor","l","andrew","","9.0"
"BIF_49172","BestInterestFactor","l","andrew","","9.0"
"BIF_49173","BestInterestFactor","l","andrew","","9.0"
"BIF_49175","BestInterestFactor","l","andrew","","9.0"
"BIF_49176","BestInterestFactor","l","andrew","","9.0"
"BIF_49177","BestInterestFactor","l","andrew","","9.0"
"BIF_49178","BestInterestFactor","l","andrew","","9.0"
"BIF_49179","BestInterestFactor","l","andrew","","9.0"
"BIF_49180","BestInterestFactor","l","andrew","","9.0"
"BIF_49181","BestInterestFactor","l","andrew","","9.0"
"BIF_49182","BestInterestFactor","l","andrew","","9.0"
"BIF_49183","BestInterestFactor","l","andrew","","9.0"
"BIF_49184","BestInterestFactor","l","andrew","","9.0"
"BIF_49185","BestInterestFactor","l","andrew","","9.0"
"BIF_49186","BestInterestFactor","l","andrew","","9.0"
"BIF_49187","BestInterestFactor","l","andrew","","9.0"
"BIF_49188","BestInterestFactor","l","andrew","","9.0"
"BIF_49189","BestInterestFactor","l","andrew","","9.0"
"BIF_49190","BestInterestFactor","l","andrew","","9.0"
"BIF_49194","BestInterestFactor","l","andrew","","9.0"
"BIF_49195","BestInterestFactor","l","andrew","","9.0"
"BIF_49196","BestInterestFactor","l","andrew","","9.0"
"BIF_49197","BestInterestFactor","l","andrew","","9.0"
"BIF_49198","BestInterestFactor","l","andrew","","9.0"
"BIF_49199","BestInterestFactor","l","andrew","","9.0"
"BIF_49200","BestInterestFactor","l","andrew","","9.0"
"BIF_49201","BestInterestFactor","l","andrew","","9.0"
"BIF_49202","BestInterestFactor","l","andrew","","9.0"
"BIF_49203","BestInterestFactor","l","andrew","","9.0"
"BIF_49204","BestInterestFactor","l","andrew","","9.0"
"BIF_49205","BestInterestFactor","l","andrew","","9.0"
"BIF_49206","BestInterestFactor","l","andrew","","9.0"
"BIF_49207","BestInterestFactor","l","andrew","","9.0"
"BIF_49209","BestInterestFactor","l","andrew","","9.0"
"BIF_49210","BestInterestFactor","l","andrew","","9.0"
"BIF_49212","BestInterestFactor","l","andrew","","9.0"
"BIF_49213","BestInterestFactor","l","andrew","","9.0"
"BIF_49215","BestInterestFactor","l","andrew","","9.0"
"BIF_49216","BestInterestFactor","l","andrew","","9.0"
"BIF_49218","BestInterestFactor","l","andrew","","9.0"
"BIF_49219","BestInterestFactor","l","andrew","","9.0"
"BIF_49222","BestInterestFactor","l","andrew","","9.0"
"BIF_49225","BestInterestFactor","l","andrew","","9.0"
"BIF_49228","BestInterestFactor","l","andrew","","9.0"
"BIF_49229","BestInterestFactor","l","andrew","","9.0"
"BIF_49230","BestInterestFactor","l","andrew","","9.0"
"BIF_49231","BestInterestFactor","l","andrew","","9.0"
"BIF_49232","BestInterestFactor","l","andrew","","9.0"
"BIF_49233","BestInterestFactor","l","andrew","","9.0"
"BIF_49235","BestInterestFactor","l","andrew","","9.0"
"BIF_49236","BestInterestFactor","l","andrew","","9.0"
"BIF_49237","BestInterestFactor","l","andrew","","9.0"
"BIF_49238","BestInterestFactor","l","andrew","","9.0"
"BIF_49239","BestInterestFactor","l","andrew","","9.0"
"BIF_49240","BestInterestFactor","l","andrew","","9.0"
"BIF_49241","BestInterestFactor","l","andrew","","9.0"
"BIF_49242","BestInterestFactor","l","andrew","","9.0"
"BIF_49259","BestInterestFactor","l","andrew","","9.0"
"BIF_49260","BestInterestFactor","l","andrew","","9.0"
"BIF_49261","BestInterestFactor","l","andrew","","9.0"
"BIF_49262","BestInterestFactor","l","andrew","","9.0"
"BIF_49263","BestInterestFactor","l","andrew","","9.0"
"BIF_49264","BestInterestFactor","l","andrew","","9.0"
"BIF_49265","BestInterestFactor","l","andrew","","9.0"
"BIF_49266","BestInterestFactor","l","andrew","","9.0"
"BIF_49267","BestInterestFactor","l","andrew","","9.0"
"BIF_49268","BestInterestFactor","l","andrew","","9.0"
"BIF_49269","BestInterestFactor","l","andrew","","9.0"
"BIF_49270","BestInterestFactor","l","andrew","","9.0"
"BIF_49271","BestInterestFactor","l","andrew","","9.0"
"BIF_49273","BestInterestFactor","l","andrew","","9.0"
"BIF_49274","BestInterestFactor","l","andrew","","9.0"
"BIF_49276","BestInterestFactor","l","andrew","","9.0"
"BIF_49277","BestInterestFactor","l","andrew","","9.0"
"BIF_49278","BestInterestFactor","l","andrew","","9.0"
"BIF_49280","BestInterestFactor","l","andrew","","9.0"
"BIF_49281","BestInterestFactor","l","andrew","","9.0"
"BIF_49283","BestInterestFactor","l","andrew","","9.0"
"BIF_49284","BestInterestFactor","l","andrew","","9.0"
"BIF_49286","BestInterestFactor","l","andrew","","9.0"
"BIF_49287","BestInterestFactor","l","andrew","","9.0"
"BIF_49288","BestInterestFactor","l","andrew","","9.0"
"BIF_49291","BestInterestFactor","l","andrew","","9.0"
"BIF_49293","BestInterestFactor","l","andrew","","9.0"
"BIF_49299","BestInterestFactor","l","andrew","","9.0"
"BIF_49301","BestInterestFactor","l","andrew","","9.0"
"BIF_49307","BestInterestFactor","l","andrew","","9.0"
"BIF_49309","BestInterestFactor","l","andrew","","9.0"
"BIF_49315","BestInterestFactor","l","andrew","","9.0"
"BIF_49317","BestInterestFactor","l","andrew","","9.0"
"BIF_49323","BestInterestFactor","l","andrew","","9.0"
"BIF_49325","BestInterestFactor","l","andrew","","9.0"
"BIF_49331","BestInterestFactor","l","andrew","","9.0"
"BIF_49333","BestInterestFactor","l","andrew","","9.0"
"BIF_49339","BestInterestFactor","l","andrew","","9.0"
"BIF_49341","BestInterestFactor","l","andrew","","9.0"
"BIF_49346","BestInterestFactor","l","andrew","","9.0"
"BIF_49348","BestInterestFactor","l","andrew","","9.0"
"BIF_49349","BestInterestFactor","l","andrew","","9.0"
"BIF_49350","BestInterestFactor","l","andrew","","9.0"
"BIF_49351","BestInterestFactor","l","andrew","","9.0"
"BIF_49353","BestInterestFactor","l","andrew","","9.0"
"BIF_49354","BestInterestFactor","l","andrew","","9.0"
"BIF_49355","BestInterestFactor","l","andrew","","9.0"
"BIF_49356","BestInterestFactor","l","andrew","","9.0"
"BIF_49357","BestInterestFactor","l","andrew","","9.0"
"BIF_49358","BestInterestFactor","l","andrew","","9.0"
"BIF_49359","BestInterestFactor","l","andrew","","9.0"
"BIF_49360","BestInterestFactor","l","andrew","","9.0"
"BIF_49361","BestInterestFactor","l","andrew","","9.0"
"BIF_49362","BestInterestFactor","l","andrew","","9.0"
"BIF_49363","BestInterestFactor","l","andrew","","9.0"
"BIF_49364","BestInterestFactor","l","andrew","","9.0"
"BIF_49365","BestInterestFactor","l","andrew","","9.0"
"BIF_49366","BestInterestFactor","l","andrew","","9.0"
"BIF_49368","BestInterestFactor","l","andrew","","9.0"
"BIF_49369","BestInterestFactor","l","andrew","","9.0"
"BIF_49371","BestInterestFactor","l","andrew","","9.0"
"BIF_49372","BestInterestFactor","l","andrew","","9.0"
"BIF_49373","BestInterestFactor","l","andrew","","9.0"
"BIF_49374","BestInterestFactor","l","andrew","","9.0"
"BIF_49376","BestInterestFactor","l","andrew","","9.0"
"BIF_49378","BestInterestFactor","l","andrew","","9.0"
"BIF_49380","BestInterestFactor","l","andrew","","9.0"
"BIF_49381","BestInterestFactor","l","andrew","","9.0"
"BIF_49382","BestInterestFactor","l","andrew","","9.0"
"BIF_49383","BestInterestFactor","l","andrew","","9.0"
"BIF_49384","BestInterestFactor","l","andrew","","9.0"
"BIF_49385","BestInterestFactor","l","andrew","","9.0"
"BIF_49386","BestInterestFactor","l","andrew","","9.0"
"BIF_49387","BestInterestFactor","l","andrew","","9.0"
"BIF_49389","BestInterestFactor","l","andrew","","9.0"
"BIF_49395","BestInterestFactor","l","andrew","","9.0"
"BIF_49396","BestInterestFactor","l","andrew","","9.0"
"BIF_49397","BestInterestFactor","l","andrew","","9.0"
"BIF_49398","BestInterestFactor","l","andrew","","9.0"
"BIF_49399","BestInterestFactor","l","andrew","","9.0"
"BIF_49400","BestInterestFactor","l","andrew","","9.0"
"BIF_49401","BestInterestFactor","l","andrew","","9.0"
"BIF_49402","BestInterestFactor","l","andrew","","9.0"
"BIF_49403","BestInterestFactor","l","andrew","","9.0"
"BIF_49404","BestInterestFactor","l","andrew","","9.0"
"BIF_49405","BestInterestFactor","l","andrew","","9.0"
"BIF_49406","BestInterestFactor","l","andrew","","9.0"
"BIF_49407","BestInterestFactor","l","andrew","","9.0"
"BIF_49408","BestInterestFactor","l","andrew","","9.0"
"BIF_49409","BestInterestFactor","l","andrew","","9.0"
"BIF_49410","BestInterestFactor","l","andrew","","9.0"
"BIF_49411","BestInterestFactor","l","andrew","","9.0"
"BIF_49412","BestInterestFactor","l","andrew","","9.0"
"BIF_49413","BestInterestFactor","l","andrew","","9.0"
"BIF_49414","BestInterestFactor","l","andrew","","9.0"
"BIF_49415","BestInterestFactor","l","andrew","","9.0"
"BIF_49416","BestInterestFactor","l","andrew","","9.0"
"BIF_49418","BestInterestFactor","l","andrew","","9.0"
"BIF_49419","BestInterestFactor","l","andrew","","9.0"
"BIF_49421","BestInterestFactor","l","andrew","","9.0"
"BIF_49423","BestInterestFactor","l","andrew","","9.0"
"BIF_49425","BestInterestFactor","l","andrew","","9.0"
"BIF_49427","BestInterestFactor","l","andrew","","9.0"
"BIF_49429","BestInterestFactor","l","andrew","","9.0"
"BIF_49431","BestInterestFactor","l","andrew","","9.0"
"BIF_49432","BestInterestFactor","l","andrew","","9.0"
"BIF_49434","BestInterestFactor","l","andrew","","9.0"
"BIF_49436","BestInterestFactor","l","andrew","","9.0"
"BIF_49437","BestInterestFactor","l","andrew","","9.0"
"BIF_49438","BestInterestFactor","l","andrew","","9.0"
"BIF_49439","BestInterestFactor","l","andrew","","9.0"
"BIF_49440","BestInterestFactor","l","andrew","","9.0"
"BIF_49441","BestInterestFactor","l","andrew","","9.0"
"BIF_49442","BestInterestFactor","l","andrew","","9.0"
"BIF_49443","BestInterestFactor","l","andrew","","9.0"
"BIF_49444","BestInterestFactor","l","andrew","","9.0"
"BIF_49445","BestInterestFactor","l","andrew","","9.0"
