label,count
Authority;MCL_600_535;Node;Kind_authority,1
Authority;MCL_600_536;Node;Kind_authority,1
Authority;MCL_600_537;Node;Kind_authority,1
Authority;MCL_600_538;Node;Kind_authority,1
Authority;MCL_600_539;Node;Kind_authority,1
Authority;MCL_600_54;Node;Kind_authority,1
Authority;MCL_600_519;Node;Kind_authority,1
Authority;MCL_600_518;Node;Kind_authority,1
Authority;MCL_600_517;Node;Kind_authority,1
Authority;MCL_600_505;Node;Kind_authority,1
Authority;MCL_600_496;Node;Kind_authority,1
Authority;MCL_600_497;Node;Kind_authority,1
Authority;MCL_600_498;Node;Kind_authority,1
Authority;MCL_600_499;Node;Kind_authority,1
Authority;MCL_600_5;Node;Kind_authority,1
Authority;MCL_600_501;Node;Kind_authority,1
Authority;MCL_600_502;Node;Kind_authority,1
Authority;MCL_600_503;Node;Kind_authority,1
Authority;MCL_600_504;Node;Kind_authority,1
Authority;MCL_600_506;Node;Kind_authority,1
Authority;MCL_600_516;Node;Kind_authority,1
Authority;MCL_600_507;Node;Kind_authority,1
Authority;MCL_600_508;Node;Kind_authority,1
Authority;MCL_600_509;Node;Kind_authority,1
Authority;MCL_600_51;Node;Kind_authority,1
Authority;MCL_600_511;Node;Kind_authority,1
Authority;MCL_600_512;Node;Kind_authority,1
Authority;MCL_600_513;Node;Kind_authority,1
Authority;MCL_600_514;Node;Kind_authority,1
Authority;MCL_600_515;Node;Kind_authority,1
Authority;MCL_600_541;Node;Kind_authority,1
Authority;MCL_600_542;Node;Kind_authority,1
Authority;MCL_600_543;Node;Kind_authority,1
Authority;MCL_600_578;Node;Kind_authority,1
Authority;MCL_600_569;Node;Kind_authority,1
Authority;MCL_600_57;Node;Kind_authority,1
Authority;MCL_600_571;Node;Kind_authority,1
Authority;MCL_600_572;Node;Kind_authority,1
Authority;MCL_600_573;Node;Kind_authority,1
Authority;MCL_600_574;Node;Kind_authority,1
Authority;MCL_600_575;Node;Kind_authority,1
Authority;MCL_600_576;Node;Kind_authority,1
Authority;MCL_600_577;Node;Kind_authority,1
Authority;MCL_600_579;Node;Kind_authority,1
Authority;MCL_600_567;Node;Kind_authority,1
Authority;MCL_600_58;Node;Kind_authority,1
Authority;MCL_600_581;Node;Kind_authority,1
Authority;MCL_600_582;Node;Kind_authority,1
Authority;MCL_600_583;Node;Kind_authority,1
Authority;MCL_600_584;Node;Kind_authority,1
Authority;MCL_600_585;Node;Kind_authority,1
Authority;MCL_600_586;Node;Kind_authority,1
Authority;MCL_600_587;Node;Kind_authority,1
Authority;MCL_600_588;Node;Kind_authority,1
Authority;MCL_600_568;Node;Kind_authority,1
Authority;MCL_600_566;Node;Kind_authority,1
Authority;MCL_600_544;Node;Kind_authority,1
Authority;MCL_600_554;Node;Kind_authority,1
Authority;MCL_600_545;Node;Kind_authority,1
Authority;MCL_600_546;Node;Kind_authority,1
Authority;MCL_600_547;Node;Kind_authority,1
Authority;MCL_600_548;Node;Kind_authority,1
Authority;MCL_600_549;Node;Kind_authority,1
Authority;MCL_600_55;Node;Kind_authority,1
Authority;MCL_600_551;Node;Kind_authority,1
Authority;MCL_600_552;Node;Kind_authority,1
Authority;MCL_600_553;Node;Kind_authority,1
Authority;MCL_600_555;Node;Kind_authority,1
Authority;MCL_600_565;Node;Kind_authority,1
Authority;MCL_600_556;Node;Kind_authority,1
Authority;MCL_600_557;Node;Kind_authority,1
Authority;MCL_600_558;Node;Kind_authority,1
Authority;MCL_600_559;Node;Kind_authority,1
Authority;MCL_600_56;Node;Kind_authority,1
Authority;MCL_600_561;Node;Kind_authority,1
Authority;MCL_600_562;Node;Kind_authority,1
Authority;MCL_600_563;Node;Kind_authority,1
Authority;MCL_600_564;Node;Kind_authority,1
Authority;MCL_600_495;Node;Kind_authority,1
Authority;MCL_600_493;Node;Kind_authority,1
Authority;MCL_600_784;Node;Kind_authority,1
Authority;MCL_600_492;Node;Kind_authority,1
Authority;MCL_600_423;Node;Kind_authority,1
Authority;MCL_600_424;Node;Kind_authority,1
Authority;MCL_600_425;Node;Kind_authority,1
Authority;MCL_600_426;Node;Kind_authority,1
Authority;MCL_600_427;Node;Kind_authority,1
Authority;MCL_600_428;Node;Kind_authority,1
Authority;MCL_600_429;Node;Kind_authority,1
Authority;MCL_600_43;Node;Kind_authority,1
Authority;MCL_600_431;Node;Kind_authority,1
Authority;MCL_600_432;Node;Kind_authority,1
Authority;MCL_600_433;Node;Kind_authority,1
Authority;MCL_600_434;Node;Kind_authority,1
Authority;MCL_600_435;Node;Kind_authority,1
Authority;MCL_600_436;Node;Kind_authority,1
Authority;MCL_600_437;Node;Kind_authority,1
Authority;MCL_600_438;Node;Kind_authority,1
Authority;MCL_600_439;Node;Kind_authority,1
Authority;MCL_600_44;Node;Kind_authority,1
Authority;MCL_600_441;Node;Kind_authority,1
Authority;MCL_600_442;Node;Kind_authority,1
Authority;MCL_600_443;Node;Kind_authority,1
Authority;MCL_600_422;Node;Kind_authority,1
Authority;MCL_600_421;Node;Kind_authority,1
Authority;MCL_600_42;Node;Kind_authority,1
Authority;MCL_600_408;Node;Kind_authority,1
Authority;MCL_600_399;Node;Kind_authority,1
Authority;MCL_600_4;Node;Kind_authority,1
Authority;MCL_600_401;Node;Kind_authority,1
Authority;MCL_600_402;Node;Kind_authority,1
Authority;MCL_600_403;Node;Kind_authority,1
Authority;MCL_600_404;Node;Kind_authority,1
Authority;MCL_600_405;Node;Kind_authority,1
Authority;MCL_600_406;Node;Kind_authority,1
Authority;MCL_600_407;Node;Kind_authority,1
Authority;MCL_600_409;Node;Kind_authority,1
Authority;MCL_600_419;Node;Kind_authority,1
Authority;MCL_600_41;Node;Kind_authority,1
Authority;MCL_600_411;Node;Kind_authority,1
Authority;MCL_600_412;Node;Kind_authority,1
Authority;MCL_600_413;Node;Kind_authority,1
Authority;MCL_600_414;Node;Kind_authority,1
Authority;MCL_600_415;Node;Kind_authority,1
Authority;MCL_600_416;Node;Kind_authority,1
Authority;MCL_600_417;Node;Kind_authority,1
Authority;MCL_600_418;Node;Kind_authority,1
Authority;MCL_600_444;Node;Kind_authority,1
Authority;MCL_600_445;Node;Kind_authority,1
Authority;MCL_600_446;Node;Kind_authority,1
Authority;MCL_600_481;Node;Kind_authority,1
Authority;MCL_600_472;Node;Kind_authority,1
Authority;MCL_600_473;Node;Kind_authority,1
Authority;MCL_600_474;Node;Kind_authority,1
Authority;MCL_600_475;Node;Kind_authority,1
Authority;MCL_600_476;Node;Kind_authority,1
Authority;MCL_600_477;Node;Kind_authority,1
Authority;MCL_600_478;Node;Kind_authority,1
Authority;MCL_600_479;Node;Kind_authority,1
Authority;MCL_600_48;Node;Kind_authority,1
Authority;MCL_600_482;Node;Kind_authority,1
Authority;MCL_600_47;Node;Kind_authority,1
Authority;MCL_600_483;Node;Kind_authority,1
Authority;MCL_600_484;Node;Kind_authority,1
Authority;MCL_600_485;Node;Kind_authority,1
Authority;MCL_600_486;Node;Kind_authority,1
Authority;MCL_600_487;Node;Kind_authority,1
Authority;MCL_600_488;Node;Kind_authority,1
Authority;MCL_600_489;Node;Kind_authority,1
Authority;MCL_600_49;Node;Kind_authority,1
Authority;MCL_600_491;Node;Kind_authority,1
Authority;MCL_600_471;Node;Kind_authority,1
Authority;MCL_600_469;Node;Kind_authority,1
Authority;MCL_600_447;Node;Kind_authority,1
Authority;MCL_600_457;Node;Kind_authority,1
Authority;MCL_600_448;Node;Kind_authority,1
Authority;MCL_600_449;Node;Kind_authority,1
Authority;MCL_600_45;Node;Kind_authority,1
Authority;MCL_600_451;Node;Kind_authority,1
Authority;MCL_600_452;Node;Kind_authority,1
Authority;MCL_600_453;Node;Kind_authority,1
Authority;MCL_600_454;Node;Kind_authority,1
Authority;MCL_600_455;Node;Kind_authority,1
Authority;MCL_600_456;Node;Kind_authority,1
Authority;MCL_600_458;Node;Kind_authority,1
Authority;MCL_600_468;Node;Kind_authority,1
Authority;MCL_600_459;Node;Kind_authority,1
Authority;MCL_600_46;Node;Kind_authority,1
Authority;MCL_600_461;Node;Kind_authority,1
Authority;MCL_600_462;Node;Kind_authority,1
Authority;MCL_600_463;Node;Kind_authority,1
Authority;MCL_600_464;Node;Kind_authority,1
Authority;MCL_600_465;Node;Kind_authority,1
Authority;MCL_600_466;Node;Kind_authority,1
Authority;MCL_600_467;Node;Kind_authority,1
Authority;MCL_600_589;Node;Kind_authority,1
Authority;MCL_600_59;Node;Kind_authority,1
Authority;MCL_600_591;Node;Kind_authority,1
Authority;MCL_600_592;Node;Kind_authority,1
Authority;MCL_600_714;Node;Kind_authority,1
Authority;MCL_600_715;Node;Kind_authority,1
Authority;MCL_600_716;Node;Kind_authority,1
Authority;MCL_600_717;Node;Kind_authority,1
Authority;MCL_600_718;Node;Kind_authority,1
Authority;MCL_600_719;Node;Kind_authority,1
Authority;MCL_600_72;Node;Kind_authority,1
Authority;MCL_600_721;Node;Kind_authority,1
Authority;MCL_600_722;Node;Kind_authority,1
Authority;MCL_600_723;Node;Kind_authority,1
Authority;MCL_600_724;Node;Kind_authority,1
Authority;MCL_600_725;Node;Kind_authority,1
Authority;MCL_600_726;Node;Kind_authority,1
Authority;MCL_600_727;Node;Kind_authority,1
Authority;MCL_600_728;Node;Kind_authority,1
Authority;MCL_600_729;Node;Kind_authority,1
Authority;MCL_600_73;Node;Kind_authority,1
Authority;MCL_600_731;Node;Kind_authority,1
Authority;MCL_600_732;Node;Kind_authority,1
Authority;MCL_600_733;Node;Kind_authority,1
Authority;MCL_600_734;Node;Kind_authority,1
Authority;MCL_600_713;Node;Kind_authority,1
Authority;MCL_600_712;Node;Kind_authority,1
Authority;MCL_600_711;Node;Kind_authority,1
Authority;MCL_600_699;Node;Kind_authority,1
Authority;MCL_600_69;Node;Kind_authority,1
Authority;MCL_600_691;Node;Kind_authority,1
Authority;MCL_600_692;Node;Kind_authority,1
Authority;MCL_600_693;Node;Kind_authority,1
Authority;MCL_600_694;Node;Kind_authority,1
Authority;MCL_600_695;Node;Kind_authority,1
Authority;MCL_600_696;Node;Kind_authority,1
Authority;MCL_600_697;Node;Kind_authority,1
Authority;MCL_600_698;Node;Kind_authority,1
Authority;MCL_600_7;Node;Kind_authority,1
Authority;MCL_600_71;Node;Kind_authority,1
Authority;MCL_600_701;Node;Kind_authority,1
Authority;MCL_600_702;Node;Kind_authority,1
Authority;MCL_600_703;Node;Kind_authority,1
Authority;MCL_600_704;Node;Kind_authority,1
Authority;MCL_600_705;Node;Kind_authority,1
Authority;MCL_600_706;Node;Kind_authority,1
Authority;MCL_600_707;Node;Kind_authority,1
Authority;MCL_600_708;Node;Kind_authority,1
Authority;MCL_600_709;Node;Kind_authority,1
Authority;MCL_600_735;Node;Kind_authority,1
Authority;MCL_600_736;Node;Kind_authority,1
Authority;MCL_600_737;Node;Kind_authority,1
Authority;MCL_600_772;Node;Kind_authority,1
Authority;MCL_600_763;Node;Kind_authority,1
Authority;MCL_600_764;Node;Kind_authority,1
Authority;MCL_600_765;Node;Kind_authority,1
Authority;MCL_600_766;Node;Kind_authority,1
Authority;MCL_600_767;Node;Kind_authority,1
Authority;MCL_600_768;Node;Kind_authority,1
Authority;MCL_600_769;Node;Kind_authority,1
Authority;MCL_600_77;Node;Kind_authority,1
Authority;MCL_600_771;Node;Kind_authority,1
Authority;MCL_600_773;Node;Kind_authority,1
Authority;MCL_600_761;Node;Kind_authority,1
Authority;MCL_600_774;Node;Kind_authority,1
Authority;MCL_600_775;Node;Kind_authority,1
Authority;MCL_600_776;Node;Kind_authority,1
Authority;MCL_600_777;Node;Kind_authority,1
Authority;MCL_600_778;Node;Kind_authority,1
Authority;MCL_600_779;Node;Kind_authority,1
Authority;MCL_600_78;Node;Kind_authority,1
Authority;MCL_600_781;Node;Kind_authority,1
Authority;MCL_600_782;Node;Kind_authority,1
Authority;MCL_600_762;Node;Kind_authority,1
Authority;MCL_600_76;Node;Kind_authority,1
Authority;MCL_600_738;Node;Kind_authority,1
Authority;MCL_600_748;Node;Kind_authority,1
Authority;MCL_600_739;Node;Kind_authority,1
Authority;MCL_600_74;Node;Kind_authority,1
Authority;MCL_600_741;Node;Kind_authority,1
Authority;MCL_600_742;Node;Kind_authority,1
Authority;MCL_600_743;Node;Kind_authority,1
Authority;MCL_600_744;Node;Kind_authority,1
Authority;MCL_600_745;Node;Kind_authority,1
Authority;MCL_600_746;Node;Kind_authority,1
Authority;MCL_600_747;Node;Kind_authority,1
Authority;MCL_600_749;Node;Kind_authority,1
Authority;MCL_600_759;Node;Kind_authority,1
Authority;MCL_600_75;Node;Kind_authority,1
Authority;MCL_600_751;Node;Kind_authority,1
Authority;MCL_600_752;Node;Kind_authority,1
Authority;MCL_600_753;Node;Kind_authority,1
Authority;MCL_600_754;Node;Kind_authority,1
Authority;MCL_600_755;Node;Kind_authority,1
Authority;MCL_600_756;Node;Kind_authority,1
Authority;MCL_600_757;Node;Kind_authority,1
Authority;MCL_600_758;Node;Kind_authority,1
Authority;MCL_600_689;Node;Kind_authority,1
Authority;MCL_600_688;Node;Kind_authority,1
Authority;MCL_600_687;Node;Kind_authority,1
Authority;MCL_600_627;Node;Kind_authority,1
Authority;MCL_600_618;Node;Kind_authority,1
Authority;MCL_600_619;Node;Kind_authority,1
Authority;MCL_600_62;Node;Kind_authority,1
Authority;MCL_600_621;Node;Kind_authority,1
Authority;MCL_600_622;Node;Kind_authority,1
Authority;MCL_600_623;Node;Kind_authority,1
Authority;MCL_600_624;Node;Kind_authority,1
Authority;MCL_600_625;Node;Kind_authority,1
Authority;MCL_600_626;Node;Kind_authority,1
Authority;MCL_600_628;Node;Kind_authority,1
Authority;MCL_600_616;Node;Kind_authority,1
Authority;MCL_600_629;Node;Kind_authority,1
Authority;MCL_600_63;Node;Kind_authority,1
Authority;MCL_600_631;Node;Kind_authority,1
Authority;MCL_600_632;Node;Kind_authority,1
Authority;MCL_600_633;Node;Kind_authority,1
Authority;MCL_600_634;Node;Kind_authority,1
Authority;MCL_600_635;Node;Kind_authority,1
Authority;MCL_600_636;Node;Kind_authority,1
Authority;MCL_600_637;Node;Kind_authority,1
Authority;MCL_600_617;Node;Kind_authority,1
Authority;MCL_600_615;Node;Kind_authority,1
Authority;MCL_600_639;Node;Kind_authority,1
Authority;MCL_600_602;Node;Kind_authority,1
Authority;MCL_600_593;Node;Kind_authority,1
Authority;MCL_600_594;Node;Kind_authority,1
Authority;MCL_600_595;Node;Kind_authority,1
Authority;MCL_600_596;Node;Kind_authority,1
Authority;MCL_600_597;Node;Kind_authority,1
Authority;MCL_600_598;Node;Kind_authority,1
Authority;MCL_600_599;Node;Kind_authority,1
Authority;MCL_600_6;Node;Kind_authority,1
Authority;MCL_600_601;Node;Kind_authority,1
Authority;MCL_600_603;Node;Kind_authority,1
Authority;MCL_600_614;Node;Kind_authority,1
Authority;MCL_600_604;Node;Kind_authority,1
Authority;MCL_600_606;Node;Kind_authority,1
Authority;MCL_600_607;Node;Kind_authority,1
Authority;MCL_600_608;Node;Kind_authority,1
Authority;MCL_600_609;Node;Kind_authority,1
Authority;MCL_600_61;Node;Kind_authority,1
Authority;MCL_600_611;Node;Kind_authority,1
Authority;MCL_600_612;Node;Kind_authority,1
Authority;MCL_600_613;Node;Kind_authority,1
Authority;MCL_600_638;Node;Kind_authority,1
Authority;MCL_600_64;Node;Kind_authority,1
Authority;MCL_600_686;Node;Kind_authority,1
Authority;MCL_600_675;Node;Kind_authority,1
Authority;MCL_600_666;Node;Kind_authority,1
Authority;MCL_600_667;Node;Kind_authority,1
Authority;MCL_600_668;Node;Kind_authority,1
Authority;MCL_600_669;Node;Kind_authority,1
Authority;MCL_600_67;Node;Kind_authority,1
Authority;MCL_600_671;Node;Kind_authority,1
Authority;MCL_600_672;Node;Kind_authority,1
Authority;MCL_600_673;Node;Kind_authority,1
Authority;MCL_600_674;Node;Kind_authority,1
Authority;MCL_600_676;Node;Kind_authority,1
Authority;MCL_600_664;Node;Kind_authority,1
Authority;MCL_600_677;Node;Kind_authority,1
Authority;MCL_600_678;Node;Kind_authority,1
Authority;MCL_600_679;Node;Kind_authority,1
Authority;MCL_600_68;Node;Kind_authority,1
Authority;MCL_600_681;Node;Kind_authority,1
Authority;MCL_600_682;Node;Kind_authority,1
Authority;MCL_600_683;Node;Kind_authority,1
Authority;MCL_600_684;Node;Kind_authority,1
Authority;MCL_600_685;Node;Kind_authority,1
Authority;MCL_600_665;Node;Kind_authority,1
Authority;MCL_600_663;Node;Kind_authority,1
Authority;MCL_600_641;Node;Kind_authority,1
Authority;MCL_600_651;Node;Kind_authority,1
Authority;MCL_600_642;Node;Kind_authority,1
Authority;MCL_600_643;Node;Kind_authority,1
Authority;MCL_600_644;Node;Kind_authority,1
Authority;MCL_600_645;Node;Kind_authority,1
Authority;MCL_600_646;Node;Kind_authority,1
Authority;MCL_600_647;Node;Kind_authority,1
Authority;MCL_600_648;Node;Kind_authority,1
Authority;MCL_600_649;Node;Kind_authority,1
Authority;MCL_600_65;Node;Kind_authority,1
Authority;MCL_600_652;Node;Kind_authority,1
Authority;MCL_600_662;Node;Kind_authority,1
Authority;MCL_600_653;Node;Kind_authority,1
Authority;MCL_600_654;Node;Kind_authority,1
Authority;MCL_600_655;Node;Kind_authority,1
Authority;MCL_600_656;Node;Kind_authority,1
Authority;MCL_600_657;Node;Kind_authority,1
Authority;MCL_600_658;Node;Kind_authority,1
Authority;MCL_600_659;Node;Kind_authority,1
Authority;MCL_600_66;Node;Kind_authority,1
Authority;MCL_600_661;Node;Kind_authority,1
Authority;MCL_600_398;Node;Kind_authority,1
Authority;MCL_600_397;Node;Kind_authority,1
Authority;MCL_600_396;Node;Kind_authority,1
Authority;MCL_600_203;Node;Kind_authority,1
Authority;MCL_600_133;Node;Kind_authority,1
Authority;MCL_600_134;Node;Kind_authority,1
Authority;MCL_600_135;Node;Kind_authority,1
Authority;MCL_600_136;Node;Kind_authority,1
Authority;MCL_600_137;Node;Kind_authority,1
Authority;MCL_600_138;Node;Kind_authority,1
Authority;MCL_600_139;Node;Kind_authority,1
Authority;MCL_600_14;Node;Kind_authority,1
Authority;MCL_600_141;Node;Kind_authority,1
Authority;MCL_600_142;Node;Kind_authority,1
Authority;MCL_600_143;Node;Kind_authority,1
Authority;MCL_600_144;Node;Kind_authority,1
Authority;MCL_600_145;Node;Kind_authority,1
Authority;MCL_600_146;Node;Kind_authority,1
Authority;MCL_600_147;Node;Kind_authority,1
Authority;MCL_600_148;Node;Kind_authority,1
Authority;MCL_600_149;Node;Kind_authority,1
Authority;MCL_600_15;Node;Kind_authority,1
Authority;MCL_600_151;Node;Kind_authority,1
Authority;MCL_600_152;Node;Kind_authority,1
Authority;MCL_600_153;Node;Kind_authority,1
Authority;MCL_600_132;Node;Kind_authority,1
Authority;MCL_600_131;Node;Kind_authority,1
Authority;MCL_600_13;Node;Kind_authority,1
Authority;MCL_600_118;Node;Kind_authority,1
Authority;MCL_600_109;Node;Kind_authority,1
Authority;MCL_600_11;Node;Kind_authority,1
Authority;MCL_600_111;Node;Kind_authority,1
Authority;MCL_600_112;Node;Kind_authority,1
Authority;MCL_600_113;Node;Kind_authority,1
Authority;MCL_600_114;Node;Kind_authority,1
Authority;MCL_600_115;Node;Kind_authority,1
Authority;MCL_600_116;Node;Kind_authority,1
Authority;MCL_600_117;Node;Kind_authority,1
Authority;MCL_600_119;Node;Kind_authority,1
Authority;MCL_600_129;Node;Kind_authority,1
Authority;MCL_600_12;Node;Kind_authority,1
Authority;MCL_600_121;Node;Kind_authority,1
Authority;MCL_600_122;Node;Kind_authority,1
Authority;MCL_600_123;Node;Kind_authority,1
Authority;MCL_600_124;Node;Kind_authority,1
Authority;MCL_600_125;Node;Kind_authority,1
Authority;MCL_600_126;Node;Kind_authority,1
Authority;MCL_600_127;Node;Kind_authority,1
Authority;MCL_600_128;Node;Kind_authority,1
Authority;MCL_600_154;Node;Kind_authority,1
Authority;MCL_600_155;Node;Kind_authority,1
Authority;MCL_600_156;Node;Kind_authority,1
Authority;MCL_600_191;Node;Kind_authority,1
Authority;MCL_600_182;Node;Kind_authority,1
Authority;MCL_600_183;Node;Kind_authority,1
Authority;MCL_600_184;Node;Kind_authority,1
Authority;MCL_600_185;Node;Kind_authority,1
Authority;MCL_600_186;Node;Kind_authority,1
Authority;MCL_600_187;Node;Kind_authority,1
Authority;MCL_600_188;Node;Kind_authority,1
Authority;MCL_600_189;Node;Kind_authority,1
Authority;MCL_600_19;Node;Kind_authority,1
Authority;MCL_600_192;Node;Kind_authority,1
Authority;MCL_600_18;Node;Kind_authority,1
Authority;MCL_600_193;Node;Kind_authority,1
Authority;MCL_600_194;Node;Kind_authority,1
Authority;MCL_600_195;Node;Kind_authority,1
Authority;MCL_600_196;Node;Kind_authority,1
Authority;MCL_600_197;Node;Kind_authority,1
Authority;MCL_600_198;Node;Kind_authority,1
Authority;MCL_600_199;Node;Kind_authority,1
Authority;MCL_600_2;Node;Kind_authority,1
Authority;MCL_600_201;Node;Kind_authority,1
Authority;MCL_600_181;Node;Kind_authority,1
Authority;MCL_600_179;Node;Kind_authority,1
Authority;MCL_600_157;Node;Kind_authority,1
Authority;MCL_600_167;Node;Kind_authority,1
Authority;MCL_600_158;Node;Kind_authority,1
Authority;MCL_600_159;Node;Kind_authority,1
Authority;MCL_600_16;Node;Kind_authority,1
Authority;MCL_600_161;Node;Kind_authority,1
Authority;MCL_600_162;Node;Kind_authority,1
Authority;MCL_600_163;Node;Kind_authority,1
Authority;MCL_600_164;Node;Kind_authority,1
Authority;MCL_600_165;Node;Kind_authority,1
Authority;MCL_600_166;Node;Kind_authority,1
Authority;MCL_600_168;Node;Kind_authority,1
Authority;MCL_600_178;Node;Kind_authority,1
Authority;MCL_600_169;Node;Kind_authority,1
Authority;MCL_600_17;Node;Kind_authority,1
Authority;MCL_600_171;Node;Kind_authority,1
Authority;MCL_600_172;Node;Kind_authority,1
Authority;MCL_600_173;Node;Kind_authority,1
Authority;MCL_600_174;Node;Kind_authority,1
Authority;MCL_600_175;Node;Kind_authority,1
Authority;MCL_600_176;Node;Kind_authority,1
Authority;MCL_600_177;Node;Kind_authority,1
Authority;MCL_600_108;Node;Kind_authority,1
Authority;MCL_600_107;Node;Kind_authority,1
Authority;MCL_600_106;Node;Kind_authority,1
Authority;MCL_1252_363;Node;Kind_authority,1
Authority;MCL_1252_354;Node;Kind_authority,1
Authority;MCL_1252_355;Node;Kind_authority,1
Authority;MCL_1252_356;Node;Kind_authority,1
Authority;MCL_1252_357;Node;Kind_authority,1
Authority;MCL_1252_358;Node;Kind_authority,1
Authority;MCL_1252_359;Node;Kind_authority,1
Authority;MCL_1252_36;Node;Kind_authority,1
Authority;MCL_1252_361;Node;Kind_authority,1
Authority;MCL_1252_362;Node;Kind_authority,1
Authority;MCL_1252_364;Node;Kind_authority,1
Authority;MCL_1252_352;Node;Kind_authority,1
Authority;MCL_1252_365;Node;Kind_authority,1
Authority;MCL_1252_366;Node;Kind_authority,1
Authority;MCL_1252_367;Node;Kind_authority,1
Authority;MCL_1252_368;Node;Kind_authority,1
Authority;MCL_1252_369;Node;Kind_authority,1
Authority;MCL_1252_37;Node;Kind_authority,1
Authority;MCL_1252_371;Node;Kind_authority,1
Authority;MCL_1252_372;Node;Kind_authority,1
Authority;MCL_1252_373;Node;Kind_authority,1
Authority;MCL_1252_353;Node;Kind_authority,1
Authority;MCL_1252_351;Node;Kind_authority,1
Authority;MCL_1252_375;Node;Kind_authority,1
Authority;MCL_1252_339;Node;Kind_authority,1
Authority;MCL_1252_33;Node;Kind_authority,1
Authority;MCL_1252_331;Node;Kind_authority,1
Authority;MCL_1252_332;Node;Kind_authority,1
Authority;MCL_1252_333;Node;Kind_authority,1
Authority;MCL_1252_334;Node;Kind_authority,1
Authority;MCL_1252_335;Node;Kind_authority,1
Authority;MCL_1252_336;Node;Kind_authority,1
Authority;MCL_1252_337;Node;Kind_authority,1
Authority;MCL_1252_338;Node;Kind_authority,1
Authority;MCL_1252_34;Node;Kind_authority,1
Authority;MCL_1252_35;Node;Kind_authority,1
Authority;MCL_1252_341;Node;Kind_authority,1
Authority;MCL_1252_342;Node;Kind_authority,1
Authority;MCL_1252_343;Node;Kind_authority,1
Authority;MCL_1252_344;Node;Kind_authority,1
Authority;MCL_1252_345;Node;Kind_authority,1
Authority;MCL_1252_346;Node;Kind_authority,1
Authority;MCL_1252_347;Node;Kind_authority,1
Authority;MCL_1252_348;Node;Kind_authority,1
Authority;MCL_1252_349;Node;Kind_authority,1
Authority;MCL_1252_374;Node;Kind_authority,1
Authority;MCL_1252_376;Node;Kind_authority,1
Authority;MCL_600_105;Node;Kind_authority,1
Authority;MCL_445_914;Node;Kind_authority,1
Authority;MCL_445_904;Node;Kind_authority,1
